"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-10526-3p",0.0707541051215178,-3.02735122329637,4.24773210308328,-0.71269824693015,0.476032501518674,0.726917749168617
"hsa-miR-10527-5p",2.34258843012119,-1.69187680818347,1.14332869070947,-1.47978164278691,0.138931529205434,0.726917749168617
"hsa-miR-106a-3p",0.409216508450472,-1.82750363225013,2.62371832061506,-0.696531947767062,0.486095757046136,0.726917749168617
"hsa-miR-106a-5p",5.81397122324045,-0.0030861478167352,0.698931527493815,-0.00441552240145943,0.996476934296107,1
"hsa-miR-106b-3p",198.789749597586,0.955523719594216,1.29698627955386,0.736726158678334,0.461288895752168,0.726917749168617
"hsa-miR-106b-5p",38.4199024318834,0.401756721308172,0.705593948732378,0.569387991535274,0.569092864377379,0.735549037374754
"hsa-miR-107",287.783375852476,0.325103416235936,0.663137826552151,0.490250145925537,0.623956900238571,0.76729195768534
"hsa-miR-10a-3p",0.405901344132198,-2.06575410862745,2.67447333366054,-0.772396599595202,0.439879567230425,0.726917749168617
"hsa-miR-10a-5p",43.077386674529,1.37259103568104,0.758921890128235,1.80860646337281,0.0705121636516829,0.726917749168617
"hsa-miR-10b-3p",3.90876735593939,-0.0808499573463496,1.43898883874604,-0.0561852567368095,0.955194226029032,1
"hsa-miR-10b-5p",30.5269752405126,0.788084563187027,1.07202695338457,0.735135026874939,0.462257264108533,0.726917749168617
"hsa-miR-11400",7.0784332406791,0.189722634644971,1.01623919030494,0.186690925182724,0.851902971662318,0.93871373643769
"hsa-miR-11401",0.4173704632504,-2.12056752979271,2.85852661980654,-0.74183935006917,0.458184675971286,0.726917749168617
"hsa-miR-1179",0.99449486856131,-1.45916792197126,2.48205787273293,-0.587886341410973,0.556608584908464,0.731733231309792
"hsa-miR-1180-3p",162.144640945394,-0.489501077655163,0.469382559383513,-1.04286166554222,0.297012366245939,0.726917749168617
"hsa-miR-1180-5p",0.0348375009826982,-3.0450544197663,4.24777008837435,-0.716859518385955,0.473460782549515,0.726917749168617
"hsa-miR-1181",0.25279826457199,-2.55961943864678,2.53937566550833,-1.00797194893745,0.313467928896035,0.726917749168617
"hsa-miR-1183",0.123917469178868,-2.86187859245248,4.24739779418754,-0.673795752394299,0.500441175698274,0.726917749168617
"hsa-miR-1184",0.223553441448505,-2.75471104949272,4.24616045967348,-0.648753403375752,0.516497780232795,0.726917749168617
"hsa-miR-1185-1-3p",0.64239815044005,-2.43303396388575,1.93881682226554,-1.25490656772965,0.209512679516639,0.726917749168617
"hsa-miR-1185-2-3p",0.017933495515283,-3.24369220336172,4.24822817295871,-0.76354001510767,0.445141407561269,0.726917749168617
"hsa-miR-1185-5p",0.0624238891699223,-2.94136068590452,4.24755380702045,-0.692483443303996,0.488633779886972,0.726917749168617
"hsa-miR-1203",0.0162434479734355,0,4.24837660821273,0,1,1
"hsa-miR-1206",0.00816649082695537,-3.37381651659604,4.24821360827422,-0.79417299309641,0.427094728543851,0.726917749168617
